election_date,county_desc,party_cd,race_code,ethnic_code,sex_code,age_group,registered_count,voted_count,turnout_rate
2025-11-04,CATAWBA,REP,O,HL,F,Age 18 - 25,57,0,0.0
2025-11-04,CARTERET,DEM,A,UN,F,Age Over 66,1,0,0.0
2025-11-04,ROCKINGHAM,UNA,U,HL,M,Age 26 - 40,17,0,0.0
2025-11-04,MACON,UNA,U,UN,F,Age Over 66,41,0,0.0
2025-11-04,MONTGOMERY,DEM,B,HL,M,Age 26 - 40,1,0,0.0
2025-11-04,GASTON,DEM,U,UN,M,Age 18 - 25,22,0,0.0
2025-11-04,BEAUFORT,REP,A,NL,M,Age Over 66,1,0,0.0
2025-11-04,MACON,DEM,O,NL,F,Age 41 - 65,7,0,0.0
2025-11-04,BEAUFORT,UNA,M,HL,M,Age 26 - 40,1,0,0.0
2025-11-04,UNION,LIB,B,NL,F,Age Over 66,1,0,0.0
2025-11-04,CHATHAM,DEM,A,NL,F,Age 26 - 40,28,0,0.0
2025-11-04,BURKE,UNA,O,HL,F,Age 26 - 40,73,0,0.0
2025-11-04,JONES,DEM,B,NL,M,Age 18 - 25,16,0,0.0
2025-11-04,CLEVELAND,GRE,W,NL,M,Age 18 - 25,2,0,0.0
2025-11-04,ALEXANDER,REP,W,NL,M,Age 26 - 40,871,0,0.0
2025-11-04,SAMPSON,REP,M,HL,M,Age Over 66,1,0,0.0
2025-11-04,WILKES,REP,A,NL,F,Age 41 - 65,15,0,0.0
2025-11-04,GASTON,REP,B,NL,F,Age 18 - 25,49,0,0.0
2025-11-04,MADISON,REP,W,UN,U,Age Over 66,18,0,0.0
2025-11-04,SURRY,LIB,W,NL,M,Age 18 - 25,12,0,0.0
2025-11-04,MOORE,UNA,O,HL,F,Age 18 - 25,140,0,0.0
2025-11-04,HENDERSON,UNA,B,NL,M,Age 18 - 25,39,0,0.0
2025-11-04,MARTIN,UNA,B,NL,M,Age 41 - 65,96,0,0.0
2025-11-04,SURRY,REP,W,NL,M,Age Over 66,2442,0,0.0
2025-11-04,STANLY,DEM,W,HL,F,Age Over 66,3,0,0.0
2025-11-04,NASH,DEM,I,NL,M,Age 26 - 40,5,0,0.0
2025-11-04,RANDOLPH,DEM,O,UN,F,Age 18 - 25,32,0,0.0
2025-11-04,RUTHERFORD,REP,W,NL,M,Age Over 66,2253,0,0.0
2025-11-04,HAYWOOD,REP,W,UN,U,Age 26 - 40,9,0,0.0
2025-11-04,HENDERSON,DEM,B,NL,M,Age Over 66,97,0,0.0
2025-11-04,NASH,REP,W,HL,M,Age 26 - 40,12,0,0.0
2025-11-04,CUMBERLAND,LIB,U,UN,F,Age 18 - 25,5,0,0.0
2025-11-04,DAVIE,DEM,A,NL,F,Age Over 66,1,0,0.0
2025-11-04,ONSLOW,REP,B,HL,F,Age 41 - 65,1,0,0.0
2025-11-04,HENDERSON,DEM,U,HL,U,Age 41 - 65,2,0,0.0
2025-11-04,ASHE,UNA,U,UN,M,Age 26 - 40,13,0,0.0
2025-11-04,ASHE,DEM,B,NL,M,Age 26 - 40,2,0,0.0
2025-11-04,HAYWOOD,DEM,O,NL,M,Age 26 - 40,4,0,0.0
2025-11-04,ROBESON,LIB,U,UN,U,Age 41 - 65,4,0,0.0
2025-11-04,HARNETT,UNA,O,UN,M,Age 26 - 40,52,0,0.0
2025-11-04,HALIFAX,UNA,U,NL,F,Age 18 - 25,1,0,0.0
2025-11-04,SAMPSON,UNA,U,HL,U,Age 18 - 25,4,0,0.0
2025-11-04,CHOWAN,LIB,B,NL,F,Age 41 - 65,1,0,0.0
2025-11-04,CABARRUS,REP,W,HL,F,Age 18 - 25,21,0,0.0
2025-11-04,MITCHELL,DEM,W,UN,F,Age 41 - 65,61,0,0.0
2025-11-04,CURRITUCK,DEM,W,UN,F,Age 18 - 25,55,0,0.0
2025-11-04,PERSON,REP,O,HL,F,Age 41 - 65,17,0,0.0
2025-11-04,DARE,DEM,O,UN,F,Age 26 - 40,7,0,0.0
2025-11-04,HENDERSON,REP,M,NL,F,Age 41 - 65,3,0,0.0
2025-11-04,PENDER,LIB,A,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,CURRITUCK,DEM,B,NL,F,Age 26 - 40,28,0,0.0
2025-11-04,STANLY,REP,A,NL,M,Age 18 - 25,5,0,0.0
2025-11-04,FRANKLIN,GRE,W,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,STANLY,REP,W,UN,F,Age 26 - 40,451,0,0.0
2025-11-04,SAMPSON,DEM,O,HL,F,Age 26 - 40,125,0,0.0
2025-11-04,TYRRELL,REP,U,UN,U,Age 26 - 40,10,0,0.0
2025-11-04,NEW HANOVER,DEM,A,UN,F,Age 18 - 25,15,0,0.0
2025-11-04,GUILFORD,REP,U,HL,F,Age 26 - 40,36,0,0.0
2025-11-04,NEW HANOVER,REP,O,NL,M,Age 18 - 25,29,0,0.0
2025-11-04,CAMDEN,REP,W,NL,M,Age Over 66,133,0,0.0
2025-11-04,PERSON,DEM,O,UN,M,Age 26 - 40,2,0,0.0
2025-11-04,ROBESON,REP,I,HL,F,Age Over 66,4,0,0.0
2025-11-04,MOORE,UNA,O,UN,M,Age 18 - 25,35,0,0.0
2025-11-04,POLK,UNA,W,UN,M,Age 41 - 65,269,0,0.0
2025-11-04,ROWAN,DEM,A,UN,F,Age 41 - 65,8,0,0.0
2025-11-04,CATAWBA,UNA,O,HL,U,Age Over 66,2,0,0.0
2025-11-04,HENDERSON,DEM,B,NL,F,Age Over 66,144,0,0.0
2025-11-04,CALDWELL,UNA,W,UN,U,Age 41 - 65,28,0,0.0
2025-11-04,BRUNSWICK,DEM,U,HL,F,Age 18 - 25,21,0,0.0
2025-11-04,JONES,UNA,W,UN,U,Age 26 - 40,3,0,0.0
2025-11-04,STOKES,UNA,O,UN,M,Age 26 - 40,3,0,0.0
2025-11-04,MCDOWELL,UNA,O,NL,F,Age Over 66,4,0,0.0
2025-11-04,FRANKLIN,UNA,I,UN,F,Age 18 - 25,1,0,0.0
2025-11-04,JACKSON,DEM,O,NL,F,Age 18 - 25,18,0,0.0
2025-11-04,BUNCOMBE,REP,I,NL,F,Age 26 - 40,3,0,0.0
2025-11-04,FRANKLIN,UNA,W,HL,M,Age 26 - 40,16,0,0.0
2025-11-04,AVERY,UNA,U,NL,F,Age Over 66,3,0,0.0
2025-11-04,BRUNSWICK,DEM,B,NL,U,Age 18 - 25,1,0,0.0
2025-11-04,IREDELL,GRE,U,HL,F,Age 41 - 65,1,0,0.0
2025-11-04,WAYNE,REP,I,NL,F,Age 26 - 40,5,0,0.0
2025-11-04,JOHNSTON,REP,U,NL,U,Age Over 66,5,0,0.0
2025-11-04,CURRITUCK,UNA,U,UN,U,Age Over 66,68,0,0.0
2025-11-04,ONSLOW,UNA,O,UN,M,Age Over 66,9,0,0.0
2025-11-04,HARNETT,DEM,A,NL,M,Age 18 - 25,5,0,0.0
2025-11-04,WAYNE,REP,W,NL,U,Age 26 - 40,149,0,0.0
2025-11-04,GUILFORD,LIB,M,NL,M,Age 18 - 25,3,0,0.0
2025-11-04,HERTFORD,REP,I,UN,M,Age 26 - 40,1,0,0.0
2025-11-04,PENDER,DEM,U,NL,F,Age 41 - 65,4,0,0.0
2025-11-04,BURKE,DEM,A,NL,F,Age 41 - 65,25,0,0.0
2025-11-04,DAVIE,UNA,W,NL,U,Age 26 - 40,134,0,0.0
2025-11-04,WILKES,LIB,B,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,STOKES,GRE,W,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,FORSYTH,DEM,U,NL,M,Age Over 66,19,0,0.0
2025-11-04,ROCKINGHAM,REP,B,NL,M,Age 18 - 25,26,0,0.0
2025-11-04,DAVIE,REP,M,NL,F,Age 26 - 40,3,0,0.0
2025-11-04,HAYWOOD,REP,W,NL,U,Age Over 66,8,0,0.0
2025-11-04,CHEROKEE,DEM,O,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,NEW HANOVER,REP,I,UN,U,Age Over 66,1,0,0.0
2025-11-04,STOKES,LIB,W,NL,M,Age 26 - 40,32,0,0.0
2025-11-04,ALLEGHANY,REP,O,HL,M,Age 18 - 25,10,0,0.0
2025-11-04,CARTERET,REP,P,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,UNION,LIB,U,NL,M,Age 41 - 65,2,0,0.0
2025-11-04,MOORE,REP,U,NL,M,Age 26 - 40,22,0,0.0
2025-11-04,GRANVILLE,DEM,I,UN,M,Age Over 66,1,0,0.0
2025-11-04,POLK,DEM,B,NL,M,Age 18 - 25,11,0,0.0
2025-11-04,HALIFAX,REP,A,UN,M,Age Over 66,1,0,0.0
2025-11-04,SAMPSON,DEM,O,NL,F,Age 26 - 40,9,0,0.0
2025-11-04,WARREN,DEM,O,NL,M,Age 26 - 40,5,0,0.0
2025-11-04,UNION,REP,M,NL,M,Age 26 - 40,11,0,0.0
2025-11-04,HARNETT,LIB,W,NL,F,Age 18 - 25,12,0,0.0
2025-11-04,MOORE,DEM,I,UN,M,Age 18 - 25,3,0,0.0
2025-11-04,WAKE,REP,B,NL,U,Age 18 - 25,3,0,0.0
2025-11-04,BLADEN,REP,A,NL,F,Age Over 66,2,0,0.0
2025-11-04,STOKES,REP,O,HL,M,Age 41 - 65,11,0,0.0
2025-11-04,BRUNSWICK,REP,B,HL,F,Age 26 - 40,1,0,0.0
2025-11-04,MCDOWELL,DEM,O,NL,M,Age 41 - 65,10,0,0.0
2025-11-04,GREENE,UNA,O,NL,F,Age 18 - 25,8,0,0.0
2025-11-04,ALEXANDER,UNA,U,UN,M,Age 26 - 40,17,0,0.0
2025-11-04,ROBESON,DEM,O,UN,F,Age 26 - 40,14,0,0.0
2025-11-04,PERSON,UNA,B,NL,M,Age 26 - 40,133,0,0.0
2025-11-04,CLEVELAND,REP,U,NL,U,Age 18 - 25,4,0,0.0
2025-11-04,ORANGE,REP,W,HL,F,Age 26 - 40,16,0,0.0
2025-11-04,PERSON,DEM,U,NL,M,Age 41 - 65,3,0,0.0
2025-11-04,HOKE,UNA,U,NL,F,Age Over 66,12,0,0.0
2025-11-04,PERSON,UNA,O,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,HENDERSON,DEM,W,HL,M,Age 26 - 40,14,0,0.0
2025-11-04,CRAVEN,UNA,M,HL,M,Age 18 - 25,6,0,0.0
2025-11-04,NEW HANOVER,UNA,I,UN,U,Age 41 - 65,3,0,0.0
2025-11-04,GREENE,UNA,U,UN,U,Age 26 - 40,117,0,0.0
2025-11-04,GASTON,UNA,I,UN,M,Age 26 - 40,7,0,0.0
2025-11-04,YADKIN,DEM,M,UN,F,Age Over 66,1,0,0.0
2025-11-04,FRANKLIN,DEM,B,UN,M,Age 18 - 25,154,0,0.0
2025-11-04,HARNETT,DEM,M,HL,F,Age 41 - 65,9,0,0.0
2025-11-04,GRANVILLE,DEM,W,NL,M,Age 18 - 25,31,0,0.0
2025-11-04,DAVIDSON,DEM,M,UN,F,Age 26 - 40,3,0,0.0
2025-11-04,HOKE,UNA,M,HL,F,Age 41 - 65,8,0,0.0
2025-11-04,RANDOLPH,UNA,B,UN,U,Age 41 - 65,4,0,0.0
2025-11-04,SURRY,UNA,O,HL,M,Age Over 66,3,0,0.0
2025-11-04,WAKE,LIB,I,NL,F,Age 18 - 25,1,0,0.0
2025-11-04,VANCE,REP,I,NL,M,Age 41 - 65,1,0,0.0
2025-11-04,HOKE,REP,A,NL,F,Age 26 - 40,16,0,0.0
2025-11-04,HOKE,LIB,W,UN,M,Age 41 - 65,5,0,0.0
2025-11-04,CURRITUCK,UNA,B,UN,F,Age 26 - 40,22,0,0.0
2025-11-04,PASQUOTANK,UNA,B,NL,U,Age 41 - 65,1,0,0.0
2025-11-04,BURKE,UNA,O,UN,F,Age 26 - 40,5,0,0.0
2025-11-04,CATAWBA,REP,M,HL,M,Age 41 - 65,1,0,0.0
2025-11-04,MOORE,LIB,I,UN,F,Age 41 - 65,2,0,0.0
2025-11-04,BUNCOMBE,DEM,P,NL,F,Age 26 - 40,2,0,0.0
2025-11-04,HOKE,DEM,U,HL,F,Age 18 - 25,12,0,0.0
2025-11-04,SAMPSON,LIB,W,NL,F,Age 18 - 25,5,0,0.0
2025-11-04,LINCOLN,DEM,U,HL,F,Age Over 66,13,0,0.0
2025-11-04,POLK,UNA,W,NL,U,Age 26 - 40,34,0,0.0
2025-11-04,MADISON,LIB,W,NL,M,Age 26 - 40,8,0,0.0
2025-11-04,NASH,DEM,U,NL,F,Age 26 - 40,7,0,0.0
2025-11-04,HOKE,DEM,O,NL,U,Age 26 - 40,1,0,0.0
2025-11-04,GRANVILLE,REP,U,UN,F,Age 41 - 65,23,0,0.0
2025-11-04,PASQUOTANK,UNA,I,UN,M,Age 41 - 65,3,0,0.0
2025-11-04,YANCEY,REP,W,UN,M,Age 18 - 25,176,0,0.0
2025-11-04,WILSON,REP,O,HL,F,Age 18 - 25,28,0,0.0
2025-11-04,RUTHERFORD,DEM,M,UN,M,Age 26 - 40,2,0,0.0
2025-11-04,POLK,LIB,W,NL,M,Age 18 - 25,4,0,0.0
2025-11-04,BURKE,REP,O,NL,M,Age 18 - 25,9,0,0.0
2025-11-04,WAKE,REP,M,UN,M,Age Over 66,7,0,0.0
2025-11-04,HOKE,REP,B,NL,M,Age 26 - 40,48,0,0.0
2025-11-04,RICHMOND,UNA,O,UN,M,Age 41 - 65,2,0,0.0
2025-11-04,MOORE,DEM,U,NL,F,Age 41 - 65,16,0,0.0
2025-11-04,CATAWBA,GRE,B,NL,M,Age 41 - 65,2,0,0.0
2025-11-04,CHEROKEE,REP,A,NL,M,Age 41 - 65,4,0,0.0
2025-11-04,DAVIE,DEM,U,HL,M,Age Over 66,5,0,0.0
2025-11-04,WAYNE,LIB,W,UN,F,Age 18 - 25,6,0,0.0
2025-11-04,HENDERSON,UNA,U,UN,M,Age Over 66,72,0,0.0
2025-11-04,ONSLOW,REP,O,NL,U,Age 41 - 65,4,0,0.0
2025-11-04,WILKES,REP,W,HL,F,Age 26 - 40,12,0,0.0
2025-11-04,LINCOLN,UNA,O,NL,F,Age Over 66,15,0,0.0
2025-11-04,BEAUFORT,UNA,O,UN,M,Age 26 - 40,7,0,0.0
2025-11-04,GATES,UNA,W,UN,M,Age 41 - 65,115,0,0.0
2025-11-04,BRUNSWICK,DEM,P,HL,F,Age 41 - 65,1,0,0.0
2025-11-04,CARTERET,REP,A,UN,M,Age 26 - 40,2,0,0.0
2025-11-04,CHATHAM,LIB,U,UN,U,Age 26 - 40,16,0,0.0
2025-11-04,PAMLICO,DEM,B,UN,F,Age 41 - 65,60,0,0.0
2025-11-04,CUMBERLAND,REP,I,HL,M,Age 41 - 65,5,0,0.0
2025-11-04,ROBESON,DEM,A,NL,F,Age Over 66,7,0,0.0
2025-11-04,BURKE,UNA,I,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,SWAIN,DEM,B,UN,F,Age Over 66,3,0,0.0
2025-11-04,GUILFORD,LIB,M,UN,F,Age 26 - 40,2,0,0.0
2025-11-04,GASTON,LIB,O,NL,M,Age 26 - 40,5,0,0.0
2025-11-04,MARTIN,UNA,M,NL,M,Age 41 - 65,2,0,0.0
2025-11-04,ORANGE,GRE,W,UN,M,Age 41 - 65,4,0,0.0
2025-11-04,FRANKLIN,UNA,A,NL,F,Age Over 66,6,0,0.0
2025-11-04,RICHMOND,REP,B,NL,F,Age 41 - 65,33,0,0.0
2025-11-04,BUNCOMBE,GRE,U,UN,U,Age 18 - 25,4,0,0.0
2025-11-04,FRANKLIN,UNA,A,NL,M,Age 26 - 40,11,0,0.0
2025-11-04,GASTON,UNA,W,UN,U,Age 18 - 25,6,0,0.0
2025-11-04,ALEXANDER,DEM,U,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,DAVIE,DEM,W,NL,U,Age 26 - 40,28,0,0.0
2025-11-04,BURKE,REP,O,NL,F,Age Over 66,8,0,0.0
2025-11-04,STANLY,UNA,W,UN,U,Age 26 - 40,14,0,0.0
2025-11-04,HOKE,DEM,A,NL,F,Age Over 66,10,0,0.0
2025-11-04,RANDOLPH,DEM,I,HL,F,Age 26 - 40,1,0,0.0
2025-11-04,YANCEY,DEM,O,HL,M,Age 26 - 40,3,0,0.0
2025-11-04,ALEXANDER,REP,U,UN,U,Age 26 - 40,206,0,0.0
2025-11-04,CLEVELAND,DEM,U,HL,M,Age Over 66,6,0,0.0
2025-11-04,MADISON,DEM,I,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,FRANKLIN,DEM,I,UN,F,Age 18 - 25,3,0,0.0
2025-11-04,JACKSON,LIB,W,UN,F,Age 26 - 40,9,0,0.0
2025-11-04,RANDOLPH,UNA,U,NL,M,Age 26 - 40,7,0,0.0
2025-11-04,VANCE,DEM,O,NL,M,Age 41 - 65,21,0,0.0
2025-11-04,ROBESON,REP,O,UN,M,Age 26 - 40,10,0,0.0
2025-11-04,EDGECOMBE,DEM,B,HL,F,Age 41 - 65,9,0,0.0
2025-11-04,MADISON,REP,O,HL,M,Age 18 - 25,3,0,0.0
2025-11-04,BRUNSWICK,REP,M,NL,F,Age 41 - 65,3,0,0.0
2025-11-04,CASWELL,DEM,O,NL,M,Age 18 - 25,3,0,0.0
2025-11-04,DAVIDSON,DEM,U,NL,M,Age Over 66,5,0,0.0
2025-11-04,ROCKINGHAM,DEM,W,UN,F,Age 18 - 25,87,0,0.0
2025-11-04,FRANKLIN,UNA,W,HL,F,Age Over 66,6,0,0.0
2025-11-04,EDGECOMBE,UNA,O,NL,F,Age 18 - 25,5,0,0.0
2025-11-04,CASWELL,LIB,B,UN,M,Age 26 - 40,2,0,0.0
2025-11-04,WILKES,REP,U,UN,F,Age 18 - 25,16,0,0.0
2025-11-04,ALAMANCE,UNA,I,NL,M,Age 26 - 40,7,0,0.0
2025-11-04,WILSON,REP,A,UN,M,Age 26 - 40,7,0,0.0
2025-11-04,BUNCOMBE,DEM,M,UN,M,Age 18 - 25,5,0,0.0
2025-11-04,MOORE,UNA,A,NL,U,Age 41 - 65,3,0,0.0
2025-11-04,CHEROKEE,REP,A,UN,F,Age Over 66,2,0,0.0
2025-11-04,WAYNE,DEM,A,NL,F,Age 41 - 65,14,0,0.0
2025-11-04,SURRY,UNA,M,UN,M,Age 26 - 40,1,0,0.0
2025-11-04,MITCHELL,REP,U,NL,F,Age 26 - 40,2,0,0.0
2025-11-04,CUMBERLAND,UNA,W,HL,U,Age Over 66,2,0,0.0
2025-11-04,RICHMOND,DEM,O,HL,M,Age 18 - 25,20,0,0.0
2025-11-04,DAVIE,UNA,U,HL,F,Age 41 - 65,12,0,0.0
2025-11-04,WILSON,REP,O,UN,U,Age 26 - 40,2,0,0.0
2025-11-04,HENDERSON,UNA,M,NL,F,Age Over 66,5,0,0.0
2025-11-04,HAYWOOD,GRE,W,NL,F,Age 26 - 40,4,0,0.0
2025-11-04,HARNETT,REP,U,UN,F,Age Over 66,45,0,0.0
2025-11-04,ALLEGHANY,UNA,B,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,CUMBERLAND,DEM,A,HL,M,Age 41 - 65,2,0,0.0
2025-11-04,RUTHERFORD,REP,W,HL,F,Age 26 - 40,10,0,0.0
2025-11-04,NASH,REP,O,UN,M,Age Over 66,5,0,0.0
2025-11-04,ASHE,UNA,O,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,DAVIE,REP,O,UN,F,Age Over 66,1,0,0.0
2025-11-04,MCDOWELL,REP,O,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,ANSON,UNA,U,UN,F,Age Over 66,9,0,0.0
2025-11-04,GUILFORD,LIB,W,UN,U,Age 18 - 25,2,0,0.0
2025-11-04,LEE,UNA,O,UN,M,Age 18 - 25,27,0,0.0
2025-11-04,NORTHAMPTON,DEM,O,NL,F,Age 41 - 65,3,0,0.0
2025-11-04,CAMDEN,REP,W,NL,U,Age 26 - 40,6,0,0.0
2025-11-04,DURHAM,LIB,O,HL,M,Age 26 - 40,9,0,0.0
2025-11-04,MECKLENBURG,REP,A,HL,F,Age 26 - 40,10,0,0.0
2025-11-04,NASH,UNA,M,NL,F,Age 41 - 65,9,0,0.0
2025-11-04,NORTHAMPTON,UNA,U,NL,M,Age 41 - 65,2,0,0.0
2025-11-04,LINCOLN,UNA,M,NL,M,Age 26 - 40,5,0,0.0
2025-11-04,HALIFAX,GRE,O,HL,F,Age 26 - 40,1,0,0.0
2025-11-04,GUILFORD,DEM,I,HL,M,Age 18 - 25,2,0,0.0
2025-11-04,NEW HANOVER,REP,M,NL,F,Age 26 - 40,11,0,0.0
2025-11-04,CLEVELAND,DEM,U,NL,F,Age Over 66,3,0,0.0
2025-11-04,NORTHAMPTON,REP,U,NL,U,Age Over 66,2,0,0.0
2025-11-04,ROCKINGHAM,REP,I,UN,F,Age Over 66,2,0,0.0
2025-11-04,YANCEY,UNA,A,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,TRANSYLVANIA,DEM,W,HL,M,Age 18 - 25,2,0,0.0
2025-11-04,BUNCOMBE,UNA,M,NL,U,Age 41 - 65,1,0,0.0
2025-11-04,CLEVELAND,DEM,M,UN,F,Age 41 - 65,4,0,0.0
2025-11-04,BEAUFORT,REP,I,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,SURRY,LIB,O,HL,M,Age 26 - 40,2,0,0.0
2025-11-04,BLADEN,REP,B,UN,F,Age 18 - 25,7,0,0.0
2025-11-04,ROBESON,REP,I,UN,U,Age 41 - 65,6,0,0.0
2025-11-04,ONSLOW,DEM,I,UN,F,Age 18 - 25,1,0,0.0
2025-11-04,UNION,REP,A,UN,F,Age 18 - 25,8,0,0.0
2025-11-04,RANDOLPH,REP,U,NL,U,Age 26 - 40,5,0,0.0
2025-11-04,FRANKLIN,UNA,B,HL,F,Age 18 - 25,6,0,0.0
2025-11-04,BLADEN,DEM,U,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,CRAVEN,UNA,O,NL,U,Age 26 - 40,4,0,0.0
2025-11-04,CHEROKEE,REP,I,NL,U,Age 26 - 40,1,0,0.0
2025-11-04,HALIFAX,REP,A,NL,F,Age 41 - 65,2,0,0.0
2025-11-04,ONSLOW,DEM,M,HL,M,Age 26 - 40,1,0,0.0
2025-11-04,HERTFORD,UNA,W,NL,U,Age Over 66,2,0,0.0
2025-11-04,ORANGE,LIB,A,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,DARE,REP,U,UN,F,Age 18 - 25,3,0,0.0
2025-11-04,PASQUOTANK,REP,U,NL,U,Age 18 - 25,2,0,0.0
2025-11-04,CAMDEN,REP,A,UN,F,Age 18 - 25,1,0,0.0
2025-11-04,HENDERSON,LIB,W,NL,U,Age 41 - 65,7,0,0.0
2025-11-04,DUPLIN,DEM,M,NL,M,Age 41 - 65,3,0,0.0
2025-11-04,STOKES,REP,W,HL,F,Age Over 66,3,0,0.0
2025-11-04,WILKES,DEM,A,NL,M,Age 26 - 40,2,0,0.0
2025-11-04,STANLY,UNA,O,HL,U,Age 41 - 65,4,0,0.0
2025-11-04,MONTGOMERY,LIB,O,HL,M,Age 18 - 25,4,0,0.0
2025-11-04,GREENE,REP,O,HL,F,Age Over 66,2,0,0.0
2025-11-04,WARREN,REP,U,UN,F,Age 41 - 65,3,0,0.0
2025-11-04,BERTIE,UNA,B,NL,U,Age 18 - 25,1,0,0.0
2025-11-04,HARNETT,REP,P,HL,M,Age 18 - 25,1,0,0.0
2025-11-04,GRANVILLE,REP,O,NL,F,Age 18 - 25,2,0,0.0
2025-11-04,BEAUFORT,UNA,W,NL,U,Age 18 - 25,3,0,0.0
2025-11-04,HARNETT,LIB,O,HL,M,Age 18 - 25,5,0,0.0
2025-11-04,LENOIR,DEM,U,NL,U,Age Over 66,1,0,0.0
2025-11-04,POLK,DEM,W,NL,M,Age 41 - 65,238,0,0.0
2025-11-04,MADISON,REP,U,HL,M,Age Over 66,1,0,0.0
2025-11-04,ALEXANDER,UNA,B,NL,F,Age Over 66,9,0,0.0
2025-11-04,HOKE,DEM,I,NL,M,Age 18 - 25,14,0,0.0
2025-11-04,CRAVEN,DEM,M,HL,F,Age 41 - 65,2,0,0.0
2025-11-04,SAMPSON,UNA,A,NL,M,Age Over 66,2,0,0.0
2025-11-04,RANDOLPH,REP,I,NL,F,Age 18 - 25,2,0,0.0
2025-11-04,DARE,UNA,A,UN,F,Age 18 - 25,4,0,0.0
2025-11-04,CRAVEN,DEM,M,UN,M,Age Over 66,1,0,0.0
2025-11-04,CRAVEN,UNA,U,NL,U,Age 26 - 40,3,0,0.0
2025-11-04,SAMPSON,UNA,I,NL,U,Age 18 - 25,1,0,0.0
2025-11-04,BEAUFORT,DEM,O,NL,F,Age 26 - 40,12,0,0.0
2025-11-04,CRAVEN,UNA,B,HL,M,Age 18 - 25,2,0,0.0
2025-11-04,WATAUGA,UNA,U,HL,F,Age 41 - 65,2,0,0.0
2025-11-04,MCDOWELL,REP,O,NL,M,Age Over 66,8,0,0.0
2025-11-04,BERTIE,LIB,W,UN,M,Age 26 - 40,2,0,0.0
2025-11-04,PERQUIMANS,DEM,A,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,CAMDEN,DEM,B,NL,M,Age 26 - 40,18,0,0.0
2025-11-04,CABARRUS,GRE,U,UN,U,Age 26 - 40,5,0,0.0
2025-11-04,MCDOWELL,REP,W,UN,U,Age Over 66,8,0,0.0
2025-11-04,JOHNSTON,DEM,I,HL,M,Age 41 - 65,1,0,0.0
2025-11-04,HALIFAX,UNA,A,UN,F,Age Over 66,2,0,0.0
2025-11-04,WAYNE,LIB,B,NL,M,Age 26 - 40,7,0,0.0
2025-11-04,ANSON,LIB,A,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,PITT,DEM,I,NL,U,Age Over 66,1,0,0.0
2025-11-04,HERTFORD,REP,U,UN,U,Age 18 - 25,3,0,0.0
2025-11-04,GUILFORD,DEM,A,HL,M,Age 26 - 40,4,0,0.0
2025-11-04,STOKES,LIB,W,UN,F,Age 18 - 25,4,0,0.0
2025-11-04,MITCHELL,UNA,M,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,DUPLIN,REP,M,NL,F,Age Over 66,2,0,0.0
2025-11-04,MADISON,DEM,B,NL,M,Age Over 66,4,0,0.0
2025-11-04,WARREN,DEM,O,UN,F,Age Over 66,1,0,0.0
2025-11-04,BUNCOMBE,LIB,A,UN,F,Age 41 - 65,2,0,0.0
2025-11-04,WARREN,LIB,W,NL,U,Age 41 - 65,1,0,0.0
2025-11-04,CHEROKEE,UNA,A,UN,F,Age 41 - 65,5,0,0.0
2025-11-04,CHATHAM,DEM,B,HL,F,Age 26 - 40,1,0,0.0
2025-11-04,BERTIE,DEM,M,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,GATES,REP,W,UN,U,Age Over 66,12,0,0.0
2025-11-04,BEAUFORT,DEM,M,NL,F,Age 26 - 40,4,0,0.0
2025-11-04,HAYWOOD,DEM,M,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,LEE,LIB,B,NL,F,Age 41 - 65,4,0,0.0
2025-11-04,ASHE,UNA,I,UN,M,Age 41 - 65,1,0,0.0
2025-11-04,STANLY,REP,O,NL,U,Age 26 - 40,2,0,0.0
2025-11-04,YADKIN,REP,U,HL,F,Age 41 - 65,5,0,0.0
2025-11-04,HAYWOOD,UNA,O,UN,M,Age Over 66,3,0,0.0
2025-11-04,PERSON,DEM,W,HL,U,Age 26 - 40,1,0,0.0
2025-11-04,PERQUIMANS,REP,O,HL,M,Age 18 - 25,3,0,0.0
2025-11-04,JACKSON,DEM,A,NL,M,Age 18 - 25,7,0,0.0
2025-11-04,PASQUOTANK,REP,I,UN,M,Age 26 - 40,1,0,0.0
